,favorite_count,followers_count,friends_count,full_text,retweet_count,length
23,0,2,16,"@SwiggyCares 
Swiggy team cancelled my order #38232396973 bcoz the ordered food wasn't available at the food outlet. 
Full order value was ₹110, which I paid thru Debit Card + AmazonPay UPI.

&amp; u refunded jzt ₹80 instead of ₹110. &amp; I lost 1 flat ₹30 Amazon offer out of 10.",0,281
24,0,77,342,"@mobilecamerapro @TheGurjyot @zomatocare @Zomato @ZomatoIN @swiggy_in 100% Its a co. fault that they are working with such ppl who wont understand the difference between brands. Co. must blacklist such sellers.
And whatever the problem is its a duty of #ZOMATO to take care of quality and service.",0,297
25,0,77,342,@TheGurjyot @mobilecamerapro @zomatocare @Zomato @ZomatoIN @swiggy_in Its a co. fault that they are working with such ppl who wont understand the difference between brands.,0,172
26,0,921,2633,"Hello @SwiggyCares i own a restaurant in kolkata n m ur partner but the d person who board me in with swiggy is not responding neither the person who look after our circle... Please reply cz m having some issues regarding payments and menu.... 
Thanks",0,251
27,0,117,151,#boycott @swiggy_in they cheat,0,30
28,0,117,151,@swiggy_in my food wasn't delivered to me. I already paid. Delivery boy said bike punctured. Bastered swiggy says u will get refund in 5 days. I asked at what interest rate? No answer. I am left with emply belly and my money is gone. This fucking swiggy cheats,0,260
29,0,103,532,@SwiggyCares Pls get the contest details from the order ref provided in DM. Can’t share my contact details.,0,107
30,0,66,111,"@mobilecamerapro @zomatocare @Zomato @ZomatoIN @swiggy_in @gyandeepsonis You are still not understanding. It's not their fault, it's the shops fault.",0,149
31,0,56,184,@swiggy_in @SwiggyCares an order placed at 11:18 pm and still no update. The delievry guy has not picked up the phone since the time delivery is picked up from the restaurant @rahuljaimini @NaspersVentures @HillhouseCap https://t.co/t2K40QJwZQ,0,243
32,0,2,96,@SwiggyCares @swiggy_in @SwiggyCares and @swiggy_in provide me proper resolution about the same,0,95
33,0,1304369,306,@Rupak_Baghel @swiggy_in @nandanreddy @harshamjty @rajnathsingh @PMOIndia Write complete details on DM.,0,103
34,0,4,20,@swiggy_in If you could check.. I already dm you..,0,50
35,0,66,111,"@mobilecamerapro @zomatocare @Zomato @ZomatoIN @swiggy_in @gyandeepsonis It's alright. It's not these companies fault, the shop who is packaging is at fault here. Sometimes the packaging and tape gets finished and they used the packaging of other company. I get the same many times.",0,282
36,0,3,1,"@zomatocare @deepigoyal @iiMendi  @zomatocare @ZomatoIN 
Again I have placed the order and again it got declined
Order id- 1648415187
Please shut down your operations if not capable enough to deliver. You have lost your one of the valuable customer @swiggy_in  m coming",0,269
37,0,5,7,@swiggy_in Worst food delivery app. Looting customers and horrible chat service agents! I have been charged for an order which was cancelled by the app itself. Would rather go for @ZomatoIN next time,0,199
38,3,29,188,Back to back terrible experience from @swiggy_in @SwiggyCares This time received wrong order!! Their customer care executive is assuring to give 75 Rs of compensation on the order value of 200 and above! Disappointment continues!!!,0,231
39,0,103,532,@SwiggyCares I was begging for a call at 10 pm! What do u really expect? https://t.co/M08CqFdMw6,0,96
40,0,13,196,@SwiggyCares sure will wait for call from the re-escalating team again,0,70
41,5,617,180,Dear @swiggy_in @SwiggyCares . I try ordering a meal from @McDonalds on my #ios handset and your app says “Area unserviceable”. My son (Sitting next to me at home) orders food from the same restaurant (on his #Android handset)and his order gets accepted. What’s happening???,0,274
42,0,4,20,@swiggy_in Whether it is unintentionally or intentionally... I want my super membership amount 999 as refund... That's it.. I can't bear your poor service anymore...,0,165
43,0,36,429,@SwiggyCares did u had ur meal.....,0,35
44,0,56,184,@swiggy_in order at 11:18 pm and still no update. The delivery is not picking up the phone since the time he has picked up the order. @rahuljaimini @nandanreddy @SwiggyCares https://t.co/qL8qZgwlpc,0,197
45,0,20991,2022,"@Vishal05612065 @swiggy_in Vishal! We are sorry for the ordeal you had to endure with us. It was never our intention to make your time unpleasant. We are with you in DMs to assist you further with this and work on making it right.

^Aishwarya",0,242
46,0,103,532,@SwiggyCares I am still waiting to see what was claimed to have been addressed! @swiggy_in that’s gross! You can’t just play around with customers. @JagoGrahakJago_ @ConsumerCourt_  @consaffairs4you  Pls take note of this and help me get justice. https://t.co/JV2iVcAllz,0,270
47,0,32,86,@swiggy_in @swiggy So sad of the service,0,40
48,0,13,196,@SwiggyCares nope i have not got call yet..waiting for escalating team call and check dm first...u will come to know,0,116
49,0,43,191,@SwiggyCares @swiggy_in Could you please help in this Regards https://t.co/uPhtuaxzI3,0,85
50,0,32,86,"@swiggy_in @swiggy
What a PATHAETIC food received today and even more PATHAETIC was the reply, this simply means that we had spoil out hard earned money in swiggy https://t.co/4Btfko0PMm",0,186
53,0,20991,2022,"@imDSadhotra @swiggy_in Devansh, we are glad to know that we could address this over a call and resolve it to your satisfaction. Hope that it restores your faith in us, we look forward to serving you.

^Aishwarya",0,212
55,0,4,20,"@swiggy_in https://t.co/C4YKRsiGJ0

Link of recordings and screenshot are provided for proof https://t.co/WWwA2vmuuU",0,116
56,1,4,20,"@swiggy_in You are not doing me favor by giving refund.
Your complete team is 0

I strongly condemn the behavior and solution of your swiggy team
And ordering you strongly.. To refund my 999rs membership amount anyhow.
No if or but I wnt want to listen now.
You think the customer are fools.",0,291
58,0,4,20,"@swiggy_in Delivery boy not picking up the phone... Even your executive constantly calling him for 8 minutes and he didn't pick up...
This is swiggy...????

Your executive cut the call during conversation in between intentionally.
Even not accepted that its swiggy team fault...",0,278
59,0,38,112,"fraud done by @swiggy_in not delivered my order then without my confirmation refund done in coupon actually I am paid by Amazon pay 

I am SWIGGY super member but experience bad for this order chat support also not supported!! https://t.co/V0ZMdaIHMv",1,250
60,0,155,929,"When I called the customer support for help they said, all I can do is cancel you order.

Now @swiggy_in  didn't deliver food, their delivery boy harashed a girl. And all they assure me is that they hv taken feedback. Not even a complain no is being provided.

What to do?",0,272
61,0,155,929,"@swiggy_in @Zomato @UberEats @nandanreddy

One of my female friend ordered food from Swiggy (order number :38770930045), all she got was harassment as the delivery boy did not deliver the food on door and asked the girl in a very odd way to come downstairs.( at 11 PM)",0,268
62,0,2,96,"@swiggy_in Dear Team
Your food service is totally disgustion and customer service was also not provide proper resolution tu customer i was order some food but it was deliverd me cold and not too good it's quality was very bad. I want action about the same.
Order no. 38770042650",0,278
63,0,4,20,"@swiggy_in My last order also delivered 2:30hours late
Same things were happening again and again
No shop were open  near me at the time of cancelation information... This is swiggy super
#Waste_of_money_Super_Swiggy
#Swiggy_farzi_super",0,236
64,0,1485,1693,@SwiggyCares She's a friend and I've seen her have multiple problems with her orders every now and then with @SwiggyCares. Disappointed with the brand. I hope there's room for improvement.,0,188
65,0,4,20,"@swiggy_in
After waiting and frustrated for one hour 4 minutes.. I call to your executive and get to know that.. The restaurant was closed since 1 past hour... Craving, Time, money. Etc all are wasted like hell... You people take 1 hour to inform me.. That too i intiated the call",1,280
66,0,0,2,@swiggy_in 100rs coupon still not get credit kindly credit it to my account for order id 38591490758 as u promised https://t.co/bR9NO8PydV,0,138
67,0,5,28,"@ZomatoIN @zomatocare @Zomato 

 Why your cheating the costomers by taking the orders and not giving support for the given order ... Really a worst service 
Deleting tweet is not a solution for the constomer. If it is like this I should have choosen @swiggy_in  it is better",0,274
68,0,12167,42,@mobilecamerapro @Zomato @ZomatoIN @swiggy_in @gyandeepsonis @TheGurjyot Hi there! That's not how we roll. Thank you for sharing your Order details. We are getting this checked from our end. ^PC,0,194
69,0,2,63,"@SwiggyCares No response till call is not getting connected to your customers service 
Very bad behaviour of delivery guy also",0,126
70,0,0,1,@SwiggyCares Order @11:15 pm and they fail to deliver it and cancelled my order @12:07am wasted my 1 hr and given such a bad experience #patheticservices #poorservices,0,167
71,0,1485,1693,@Becky1208 @swiggy_in @SwiggyCares Scrap it. Use Uber eats.,0,59
72,0,21,139,@amanbhayana916 @swiggy_in @SwiggyCares @WeAreSwiggy Birbal ki khichdi to order nhi ki thi,0,90
73,0,13,196,@SwiggyCares sure...check dm,0,28
75,0,0,1,@swiggy_in @swiggy_in #Fakeservices #fakeresolutions #poorservices #pathetic cancelled my order without my consent when they fail to deliver the order https://t.co/CTWoRaqacr,0,174
76,0,0,1,"@swiggy_in  Disgusting service from Swiggy. I had ordered food 1.45 hrs ago. The order was approved by restaurant as well. 
After 1.30 hrs Swiggy called me and just said your order has been cancelled and just cut the call. Tried calling support team 
no luck as their as well.",0,276
77,0,0,1,@swiggy_in #Fakeservices #fakeresolutions #poorservices #pathetic cancelled my order without my consent when they fail to deliver the order https://t.co/910vtA8RWo,0,163
78,0,2,63,"@swiggy_in I m a vegetarian,  and I have got both veg n non veg in same box no response from restaurant and customer care https://t.co/0IZNZx3PVd",0,145
79,0,13,196,@SwiggyCares havenot got any resolution yet...keep waiting for the response,0,75
80,0,6,49,@SwiggyCares @swiggy_in  got a diffrent order but still no one help me,0,70
81,0,359,159,@SwiggyCares This is such a disappointing chat with no human touch. Look at the time of template responses! https://t.co/oE1sQbtZhB,0,131
82,0,20991,2022,"@go2sky93 @swiggy_in We have seen your DM and responded, Akash. Meet us back there.^Kaviyog",0,91
83,0,3,103,"@UberEats_IND Why is my account banned what have I done @UberEats_IND worse app ever 
I genuinely love @swiggy_in @ZomatoIN",1,123
84,0,84,289,Thanks a lot #vinay from @swiggy_in @SwiggyCares for the resolution. It was amazing interacting with you. I hope I will have all the interactions like this,0,155
85,0,103,532,@SwiggyCares Can you pls share as to what has been addressed in this regard? So far I have not heard anything on this from Swiggy.,0,130
86,0,203,192,@SwiggyCares Request you answer my question and not tell ‘Sorry’ in as many ways possible. Thanks!,0,98
87,0,181,508,@SwiggyCares Thanks,0,19
88,0,160,474,@SwiggyCares @SwiggyCares @swiggy_in Please check your dms.,0,59
90,1,54,246,"No replies on asking for refund
#bugerking
@BurgerKing 
@SwiggyCares @swiggy_in 
#worstexperience https://t.co/3BEjF0v6nx",0,121
91,0,56,362,@SwiggyCares What's the use of DM ? Already done,0,48
93,0,2,6,"@SwiggyCares Ordered food through swiggy... Received very bad quality food and simply thrown into dustbin..  restaurant is just 5 min away and still food was cold.. not even luke warm
Ur support team says no refund... Wow incredible swiggy... Really fab experience",0,264
94,0,160,474,"@SwiggyCares it is good to know that you're are apologizing for your spills, but I did lose my money. And how can you call an issue resolved when the CUSTOMER IS NOT SATISFIED. https://t.co/PR8cBgqqA5",0,200
95,0,3,7,@SwiggyCares @swiggy_in You provide me refund for my order,0,58
96,0,3,7,@SwiggyCares @swiggy_in That you would do internally..I don't want any strict action against agent. Feedback/Warning should be given,0,132
97,0,54,246,"@SwiggyCares @swiggy_in 
Worst experience
No reply at swiggy chat https://t.co/F20rUsv8gj",0,89
98,0,160,474,"@SwiggyCares Please change your Twitter handle to 'SwiggySpills' or 'SwiggySteals'. Ordered 3 hot chocolates, all of them spilled, no refunds or reorders after complaint. I did pay for that! (Interesting enough that your orders are being packed by @UberEats_IND labels) https://t.co/LRKczMsBtM",0,293
99,0,103,532,"@swiggy_in @SwiggyCares Pls note that, the order is still not delivered and I am compelled to starve without food. I have initiated legal notice on the breach! Kindly acknowledge the details shared and discussed vide DM on @SwiggyCares handle for further action. https://t.co/4RjwrBKZlE",0,286
