,favorite_count,followers_count,friends_count,full_text,retweet_count,length
29,0,4,7,@zomatocare @Zomato @ZomatoIN sorry for choosing them I just wanted to let you guys know how the cheating happens no issues with @foodpandaIndia https://t.co/sykRhVNXx3,0,168
30,0,15,116,"@zomatocare Still, no response from @zomatocare I need to make some orders. Please resolve the issue and respond promptly atleast.",0,130
31,0,246,103,@ZomatoIN remind me again why you ask us to pin point out current location on map if your guys aren’t gonna use it to navigate to my house ffs,0,142
32,0,4,7,@zomatocare @Zomato @ZomatoIN If something happens to me you are the sole responsible @foodpandaIndia see how Zomato works,0,122
33,0,4,7,"@zomatocare @Zomato @ZomatoIN 1412786864 and this is ridiculous, I tried to sort it out with support and it sucks, this is so irrational and irrated",0,148
34,0,6,75,"Really disappointed with how the offer is communicated. Instead of 50% , you just get ₹150 off. Is this how it works?
@ZomatoIN https://t.co/Nu2vdcX0dM",0,151
36,0,198,198,"@zomatocare @Zomato So you call me after 1am to resolve the issue and assure a call back on the next day to resolve the issue that's pending since a week now, but never call back. Excellent, like I said, new lows.",0,213
38,0,1526,554,"Hey @ZomatoIN @ZomatoGold wherefore art thou?
Why is the gold missing on my app suddenly? https://t.co/8eLnE9uXEj",0,113
39,0,15,116,@zomatocare @zomatocare Please check your DM for the details. Resolve this immediately and free my account from all this mess! You have been completely irresponsive on my complaint raised 4 days back.,0,200
40,0,0,0,@zomatocare @Zomato @ZomatoIN R u guys alive?,0,45
41,0,15,116,"@zomatocare @zomatocare This suspension is due to some error, omission or misunderstanding on your part. And why will I be barred from using #ZomatoGold privileges when I have purchased the membership? Please resolve this mess immediately! Preferably, arrange a call so that it's sorted!",0,287
42,0,67,24,@zomatocare @Zomato Its already shared an updated on the app.,0,61
43,0,190,965,@zomatocare @ZomatoUAE I have given you the order id a dozen times through email &amp; through chat on the zomato app. The order ids are 1575624590 &amp; 1637859636. Its been more than 10 days now. Have emailed you explaining everything @dubaiconsumers,0,252
44,0,15,116,"@zomatocare Written 3 emails to you over the last 4 days but no response. Online ordering facility on my a/c suspended by you w/o any reason. Also, I am not even able to unlock gold privileges as the app is totally frozen, the moment I log-in ! Pathetic! Resolve immediately!",0,275
46,1,16,76,@zomatocare @ZomatoIN the Order Number - 1503486712. Now this is the 3rd time I am tweeting and you are not replying and now the 4th I will fill a consumer complaint.,0,166
47,0,37,169,@ZomatoIN shame on you for putting me hungry,0,44
48,0,0,0,"@UberEats Improve your delivery service. It is been over a hour and I have not received my food. There is no support care to whom I can contact.
@ZomatoIN You are the best.I should I have ordered from your platform",0,214
50,3,279,946,I reviewed Ray's Cafe &amp; Pizzeria (@RayscafeBandra) and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/sBAiJLtYQE,0,118
51,0,138,430,"@zomatocare @10 @Zomato @ZomatoIN Order is here finally 1 hr 46 min after I placed my order from restaurant which is mere 10-15 min away by bike, add half an hr for prep, that's still an hr late..

This keeps happening folks... And all complaint, call backs and what not seem to fall on deaf ears guys..",0,303
52,1,16,76,@zomatocare @ZomatoIN I have send you details in DM also and even before in a tweet but nothing has been done.,0,110
57,0,84,345,Since 3 days I’m facing the similar challenges &amp; @Zomato is very poor in responding @zomatocare Not got my payments back yet https://t.co/V2rrwChcii,0,152
58,1,16,76,"@zomatocare @ZomatoIN you spoiled my birthday at last and yes you are a birthday spoiler!
I even messages you the order number and you did nothing!!",0,148
62,1,1,3,@ZomatoIN order from KFC got cancelled by store but after 2 hr in app it's updated order delivered. What kind of fraud is this. No customer service responding. Waste food app. Order no. 1631016874. Refund amount to Paytm not Zomato wallet.,0,239
63,0,84,345,@deepigoyal Ordered food at 10:30 Restaurant accepted the order &amp; payment. after one hour of wait I got a call from 8061198900 Mr. Clinton from @zomatocare saying food is not available. It’s 12 Pm now I’m hungry what to do @Zomato? Is this way to treat a customer,0,267
64,1,314,744,Why #Dine has been marked Temporarily closed in @ZomatoIN ? The last time we visited the same thing happened. @SPICinemas please look into this. Plus wanted to check if #ZomatoGold works here. https://t.co/gWxdQAkZLb,0,216
65,0,8016,597,I reviewed Cafe COCO - Regenta LP Vilas and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/zQt4kNtcYq,0,103
66,0,141,71,@zomatocare @ZomatoIN Zomato gold id is 572769,0,46
67,0,141,71,@zomatocare @ZomatoIN I have two issues .I have dm you the main https://t.co/dTvmxZJpGI’s about my zomato gold memebership id.I got a prompt that my membership expired although Its for 2 yrs.Also all my past data transactions everything is gone.,0,245
68,0,8016,597,I reviewed Zaffran- Regenta LP Vilas and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/R2r37Bi8iJ,0,100
69,0,138,430,@zomatocare @10 @zomato @zomatoin 19 min on and your rider is now 11 min away... How does it take that much time for him now...? https://t.co/Vw7yZhe4Dt,0,152
72,0,37,169,@ZomatoIN please have a look for the order which was supposed to be delivered by 23:12 https://t.co/z2fpraLftR,0,110
74,0,141,71,@ZomatoIN you customer service is shitty.They are useless.Nobody is trying to solve my https://t.co/MDUgWoVqVv need to do that. Or I will continue posting it on every social media platform.,0,189
75,0,56,114,"@Zomato @zomatocare shameful act done by your employee and his friend.Please take immediate action on them so that you don’t lose your customers massively.

https://t.co/Ll0KnBmxAY",0,180
76,0,37,169,@ZomatoIN I want the money to be refunded and food for free. Please do the needful and no apology needed from you.,0,114
77,0,141,71,@ZomatoIN it’s been two days that I have been trying to resolve my problem yet here I am tagging you so that YOU LISTEN. Out of nowhere my gold membership expired even though it’s for two years. Help.Respond.,0,208
78,0,37,169,@ZomatoIN where is my order ? I was supposed to get the order by 23:12 and I am still waiting,0,93
80,0,59,140,"https://t.co/pFFLoZHrn5

Dog beaten by zomato guy @ZomatoIN @Zomato @zomatocare 
Shame on you",1,93
82,0,57,15,"@zomatocare @ZomatoIN Hi Team,
Are you done checking the status?",0,64
83,0,5,4,@zomatocare @ZomatoIN Check the DM for the contact details,0,58
85,0,9,152,@zomatocare @Zomato @MercyForAnimals @narendramodi It  happened in Bangalore and the Order id 1280357428,0,104
86,0,5,4,@zomatocare @ZomatoIN Hopefully..,0,33
88,0,8,80,@Zomato @zomatocare @ZomatoIN Pathetic services..frequent user of your company but still couldn’t get proper revert from your chat team ...second time in space of 7 days I have received semi cooked food from @KFC_India,0,218
89,0,5,4,@ZomatoIN  why is your support dead?? Agents don't respond to the Chat. Zomato has become staled Tomato,0,103
92,0,47,177,@zomatocare @Zomato @ZomatoIN My order got cancelled after keeping me waiting for one and half hour. I ordered Navratri thali as I am having a fast. You are helpless but I am not. I don't need your help.,0,203
93,0,266,1187,@ZomatoIN folks waiting for the last 90 mins for an order to be delivered and when I ask your support -they tell me that the order is delivered!!! and the are not agreeing to refund the amount,0,192
94,0,9,152,@zomatocare @Zomato @MercyForAnimals @narendramodi @Zomato @zomatocare i dont know what the order number is but u guys have his name along with his picture please search it in ur computers and also I request you to take some strict action towards him,0,250
95,0,12,228,This 2nd time happened in a single and 4th time in 2 days in a row..I seriously see some problems @foodpandaIndia sorry @iamsrk for endorsing such a brand..very bitter experience with Foodpanda during these 2 days.. hoping to switch back to @ZomatoIN @SwiggyCares https://t.co/QZvVNp4HrJ,0,287
96,0,190,318,@zomatocare @Zomato Done !,0,26
97,0,2,44,@zomatocare @ZomatoIN Can you call me on the same number tomorrow?,0,66
98,0,131,310,"#DayWithoutFood thanks to @ZomatoIN no delivery, order cancellation after 45 minutes after several queries. Kindly don't accept the order.",0,138
0,0,9,37,"@ZomatoIN wrong delivery by zonato india. Kadhai paneer and soya chaap have same exact taste. Cold food, sour taste... Is this what i am paying for. Apart from all this your executive hung up right on my face. Worst treatment ever",0,230
1,0,138,430,@zomatocare @Zomato @ZomatoIN Can I get a call back here atleast as a courtesy? I am not even getting any response or even acknowledgement from you... Great work indeed !,0,170
2,0,9,37,@ZomatoIN wrong delivery.... Dissatisfied.. Need refund https://t.co/SPGtCmcu9o,0,79
3,0,138,430,@zomatocare @Zomato @ZomatoIN Oh look.. it still shows being prepared... https://t.co/yxotk1qWHz,0,96
4,0,138,430,"@zomatocare @Zomato @ZomatoIN And yet here I am, after your repeatative assurances that there won't be next time, at the receiving end of delays... 14th time now... How hard is it to deliver in an hr?",0,200
7,0,138,430,"@zomato @ZomatoIN  so 14th time delay now? Order # 1257426112.. placed at 2.33 and it's yet to be even out of delivery... It was supposed to be delivered by 3.24...
Whats happening??",0,182
8,0,22,3,Now i am thinking to change to @ZomatoIN after the unacceptable behaviour of @swiggy_in delivery executive food was not deliverd but marked completed ? @SwiggyCares told me to come at gate will not deliver to doorstep https://t.co/JgWUx7hRDW,0,241
9,0,9,37,@ZomatoIN why do you disappoin me always. Order is not received by far. Order number 1102555949 please pay me back,1,114
10,0,0,10,"What has happened to your customer service @zomato
You think the solution to every problem is money that you are proactively giving it to us?
There's a problem to be solved, solve that rather than just throwing away money to let things go. @Zomato @zomatocare @ZomatoIN https://t.co/oAzkgo4G2V",0,293
11,0,153,398,"@zomatocare I have ordered a Tandoori chicken full at time 1:40 am now the time is 3:30 am is this the way u treat a loyal customer, this is really insane. I didn't even received my order find the order details and answer my query as u r chat SUPORT team is sleeping I don't know https://t.co/Ja6VdFGlvO",0,303
13,0,153,398,"@ZomatoIN please find the ordered I placed at 1:40 am now the time is 3:27 am can you please check into this and give me a response as I can see u r so called chat team is sleeping I think so. 

Please take a action on this or else it gonna be worse https://t.co/plaWXoWsOx",0,273
15,0,638,1256,"@zomatocare Morever the restaurant which was assigned for this order is 10 kms away from my home, naturally they wouldn't deliver. Why was it assigned so far",0,157
16,1,193,710,"Its been long,No Reply.RT @S1diB: @ZomatoIN @Zomato @zomatocare 

Are you guys refunding entire merchant money to customers , If suppose they complain about poor quality of food &amp; The epic thing is Resturant didn’t get the food for verification nor the money . Is this a strategy?",0,284
17,0,0,10,@zomatocare @Zomato @ZomatoIN Sure it's 1535697393,0,50
20,0,0,10,Can someone from zomato help me it's been 30 minutes in chat and I've only got one response back @Zomato @ZomatoIN https://t.co/KPjLEuJJ5j,0,138
21,2,474,431,".this is how my night ended. Thanks to @MaggiIndia 
@ZomatoIN rest assured that this won't be forgotten easily. https://t.co/4Oe5oXndoe",0,135
22,0,638,1256,"@zomatocare would you care to respond, at least return me my money. https://t.co/xCYDKRctqd",0,91
23,0,46,34,"@zomatocare @Zomato And guess what, all the food joints are now closed, Now can you guys please tell how can I and from where can I get my dinner? Shame on your service",0,168
24,0,46,34,@zomatocare @Zomato This was my dinner. For your bad service I didn't get my dinner. I am dying out of hunger and this is what I have to face from you people.,0,158
25,0,1,17,Zomato is allowing their restaurants to use customer details for their personal benefits &amp; business @zomatocare @ZomatoIN @Zomato Tomorrow morning a complaint will be filed against zomato for Data Breach. call 9999998123 https://t.co/ZZdDpYzOai,1,248
27,0,1,17,Zomato is allowing their restaurants to use customer details for their personal benefits &amp; business @zomatocare @ZomatoIN @Zomato Tomorrow morning a complaint will be filed against zomato for Data Breach https://t.co/eCQWxtWC24,0,231
29,0,1,17,@zomatocare  After ordering through Zomato from Moonlight deleivery. They strech customers at their portal by getting contact details of customer from Zomato nd then they even provide loyality points so that we leave zomato nd order directly from zomato. Did zomato allowed them? https://t.co/w2KmXJDPgV,1,303
30,0,1,17,"@zomatocare @Zomato See amar, After ordering throug Zomato from Moonlight deleivery. They strech customers at their portal by getting contact details of customer from Zomato nd then they even provide loyality points so that we leave zomato nd order directly from zomato. Did zomato allowed them ? https://t.co/1alWAPCuXF",0,320
31,0,15,233,@ZomatoIN @Zomato #trysomethingnew #zomatobrandstories if u order food at midnight through zomato u hv 2 sleep hungry m sleeping tonight never use zomato use@swiggy_in instead At least thy wil value ur emotions &amp; wil not credit chillar amt 2 satisfy ur hunger,0,263
33,0,15,233,@ZomatoIN #zomatobrandstories #getinvoved #trysomethingnew FYI readers -Never order from zomato at midnight they won’t take any reponsibility of thr listed resturants on their failures &amp; will try 2 satisy ur hunger with chillar amt credit in2 ur zomato wallet,0,263
37,0,12,80,@zomatocare @ZomatoIN your CC rep deepak sharma is pathetic and should be immediately be thrown out of this job. He was outright arrogant and behaved like a moron. Replied in intervals of 30 minutes and was not able to provide a resolution. Can you guys provide a resolution? https://t.co/kXwCZ02H71,0,299
